0.380999 0.518882 0.205408 0.205408 
0.381999 0.510493 0.209259 0.209259 
0.382999 0.502140 0.213142 0.213142 
0.383999 0.493824 0.217056 0.217056 
0.384999 0.485549 0.221002 0.221002 
0.385999 0.477316 0.224976 0.224976 
0.386999 0.469130 0.228980 0.228980 
0.387999 0.460992 0.233011 0.233011 
0.388999 0.452904 0.237067 0.237067 
0.389999 0.444870 0.241148 0.241148 
0.390999 0.436890 0.245254 0.245254 
0.391998 0.428968 0.249380 0.249380 
0.392998 0.421106 0.253527 0.253527 
0.393998 0.413304 0.257695 0.257695 
0.394998 0.405566 0.261879 0.261879 
0.395998 0.397894 0.266080 0.266080 
0.396998 0.390288 0.270296 0.270296 
0.397998 0.382752 0.274525 0.274525 
0.398998 0.375285 0.278767 0.278767 
0.399998 0.367891 0.283017 0.283017 
0.400998 0.360571 0.287278 0.287278 
0.401998 0.353325 0.291545 0.291545 
0.402998 0.346156 0.295818 0.295818 
0.403998 0.339064 0.300093 0.300093 
0.404998 0.332052 0.304371 0.304371 
0.405998 0.325119 0.308649 0.308649 
0.406998 0.318267 0.312924 0.312924 
0.407998 0.311498 0.317197 0.317197 
0.408998 0.304811 0.321465 0.321465 
0.409998 0.298209 0.325727 0.325727 
0.410998 0.291691 0.329979 0.329979 
0.411998 0.285258 0.334220 0.334220 
0.412998 0.278912 0.338449 0.338449 
0.413998 0.272652 0.342664 0.342664 
0.414998 0.266479 0.346862 0.346862 
0.415998 0.260394 0.351041 0.351041 
0.416998 0.254397 0.355201 0.355201 
0.417998 0.248489 0.359339 0.359339 
0.418998 0.242669 0.363452 0.363452 
0.419998 0.236938 0.367540 0.367540 
0.420998 0.231297 0.371600 0.371600 
0.421998 0.225744 0.375629 0.375629 
0.422998 0.220281 0.379628 0.379628 
0.423998 0.214906 0.383592 0.383592 
0.424998 0.209621 0.387520 0.387520 
0.425998 0.204426 0.391411 0.391411 
0.426998 0.199319 0.395261 0.395261 
0.427998 0.194300 0.399070 0.399070 
0.428998 0.189371 0.402835 0.402835 
0.429998 0.184529 0.406554 0.406554 
0.430998 0.179775 0.410227 0.410227 
0.431998 0.175109 0.413850 0.413850 
0.432998 0.170530 0.417421 0.417421 
0.433998 0.166037 0.420939 0.420939 
0.434998 0.161630 0.424402 0.424402 
0.435998 0.157309 0.427809 0.427809 
0.436998 0.153073 0.431157 0.431157 
0.437998 0.148921 0.434444 0.434444 
0.438998 0.144852 0.437669 0.437669 
0.439998 0.140867 0.440829 0.440829 
0.440998 0.136964 0.443925 0.443925 
0.441998 0.133142 0.446952 0.446952 
0.442998 0.129401 0.449909 0.449909 
0.443998 0.125740 0.452797 0.452797 
0.444998 0.122158 0.455611 0.455611 
0.445998 0.118655 0.458352 0.458352 
0.446998 0.115229 0.461017 0.461017 
0.447998 0.111879 0.463605 0.463605 
0.448998 0.108605 0.466114 0.466114 
0.449998 0.105406 0.468543 0.468543 
0.450998 0.102281 0.470890 0.470890 
0.451998 0.099228 0.473154 0.473154 
0.452998 0.096248 0.475335 0.475335 
0.453998 0.093338 0.477430 0.477430 
0.454998 0.090498 0.479438 0.479438 
0.455998 0.087727 0.481360 0.481360 
0.456998 0.085024 0.483191 0.483191 
0.457998 0.082387 0.484933 0.484933 
0.458998 0.079817 0.486584 0.486584 
0.459998 0.077311 0.488143 0.488143 
0.460998 0.074868 0.489609 0.489609 
0.461998 0.072489 0.490981 0.490981 
0.462998 0.070171 0.492259 0.492259 
0.463998 0.067914 0.493441 0.493441 
0.464998 0.065716 0.494527 0.494527 
0.465998 0.063576 0.495517 0.495517 
0.466998 0.061494 0.496409 0.496409 
0.467998 0.059468 0.497204 0.497204 
0.468998 0.057497 0.497900 0.497900 
0.469997 0.055581 0.498497 0.498497 
0.470997 0.053718 0.498996 0.498996 
0.471997 0.051906 0.499394 0.499394 
0.472997 0.050146 0.499694 0.499694 
0.473997 0.048436 0.499893 0.499893 
0.474997 0.046775 0.499993 0.499993 
0.475997 0.045162 0.499992 0.499992 
0.476997 0.043595 0.499892 0.499892 
0.477997 0.042075 0.499692 0.499692 
0.478997 0.040599 0.499392 0.499392 
0.479997 0.039168 0.498992 0.498992 
0.480997 0.037779 0.498493 0.498493 
0.481997 0.036432 0.497895 0.497895 
0.482997 0.035126 0.497198 0.497198 
0.483997 0.033861 0.496403 0.496403 
0.484997 0.032634 0.495510 0.495510 
0.485997 0.031446 0.494519 0.494519 
0.486997 0.030294 0.493432 0.493432 
0.487997 0.029179 0.492248 0.492248 
0.488997 0.028100 0.490970 0.490970 
0.489997 0.027055 0.489597 0.489597 
0.490997 0.026043 0.488129 0.488129 
0.491997 0.025065 0.486569 0.486569 
0.492997 0.024118 0.484917 0.484917 
0.493997 0.023203 0.483174 0.483174 
0.494997 0.022317 0.481341 0.481341 
0.495997 0.021462 0.479420 0.479420 
0.496997 0.020635 0.477410 0.477410 
0.497997 0.019835 0.475314 0.475314 
0.498997 0.019063 0.473133 0.473133 
0.499997 0.018318 0.470866 0.470866 
0.500997 0.017598 0.468517 0.468517 
0.501997 0.016903 0.466087 0.466087 
0.502997 0.016232 0.463577 0.463577 
0.503997 0.015584 0.460988 0.460988 
0.504997 0.014960 0.458322 0.458322 
0.505997 0.014358 0.455580 0.455580 
0.506997 0.013777 0.452763 0.452763 
0.507997 0.013217 0.449874 0.449874 
0.508997 0.012677 0.446915 0.446915 
0.509997 0.012157 0.443886 0.443886 
0.510997 0.011656 0.440790 0.440790 
0.511997 0.011173 0.437627 0.437627 
0.512997 0.010708 0.434401 0.434401 
0.513997 0.010260 0.431112 0.431112 
0.514997 0.009829 0.427762 0.427762 
0.515997 0.009415 0.424353 0.424353 
0.516997 0.009016 0.420887 0.420887 
0.517997 0.008632 0.417367 0.417367 
0.518997 0.008263 0.413793 0.413793 
0.519997 0.007908 0.410168 0.410168 
0.520997 0.007567 0.406493 0.406493 
0.521997 0.007239 0.402771 0.402771 
0.522997 0.006924 0.399002 0.399002 
0.523997 0.006621 0.395190 0.395190 
0.524997 0.006331 0.391336 0.391336 
0.525997 0.006051 0.387442 0.387442 
0.526997 0.005783 0.383510 0.383510 
0.527997 0.005526 0.379543 0.379543 
0.528997 0.005279 0.375541 0.375541 
0.529997 0.005043 0.371507 0.371507 
0.530997 0.004815 0.367442 0.367442 
0.531997 0.004597 0.363350 0.363350 
0.532997 0.004389 0.359231 0.359231 
0.533997 0.004188 0.355088 0.355088 
0.534997 0.003996 0.350923 0.350923 
0.535997 0.003813 0.346737 0.346737 
0.536997 0.003636 0.342532 0.342532 
0.537997 0.003468 0.338311 0.338311 
0.538997 0.003306 0.334075 0.334075 
0.539997 0.003152 0.329827 0.329827 
0.540997 0.003004 0.325567 0.325567 
0.541997 0.002862 0.321297 0.321297 
0.542997 0.002727 0.317021 0.317021 
0.543997 0.002597 0.312739 0.312739 
0.544997 0.002473 0.308453 0.308453 
0.545997 0.002354 0.304165 0.304165 
0.546997 0.002241 0.299876 0.299876 
0.547997 0.002133 0.295589 0.295589 
0.548997 0.002030 0.291305 0.291305 
0.549996 0.001931 0.287025 0.287025 
0.550996 0.001836 0.282752 0.282752 
0.551996 0.001746 0.278487 0.278487 
0.552996 0.001660 0.274232 0.274232 
0.553996 0.001578 0.269987 0.269987 
0.554996 0.001500 0.265755 0.265755 
0.555996 0.001425 0.261537 0.261537 
0.556996 0.001354 0.257334 0.257334 
0.557996 0.001286 0.253148 0.253148 
0.558996 0.001221 0.248981 0.248981 
0.559996 0.001159 0.244833 0.244833 
0.560996 0.001101 0.240707 0.240707 
0.561996 0.001045 0.236602 0.236602 
0.562996 0.000991 0.232521 0.232521 
0.563996 0.000940 0.228464 0.228464 
0.564996 0.000892 0.224434 0.224434 
0.565996 0.000846 0.220430 0.220430 
0.566996 0.000802 0.216455 0.216455 
0.567996 0.000760 0.212509 0.212509 
0.568996 0.000720 0.208593 0.208593 
0.569996 0.000682 0.204708 0.204708 
0.570996 0.000647 0.200856 0.200856 
0.571996 0.000612 0.197037 0.197037 
0.572996 0.000580 0.193251 0.193251 
0.573996 0.000549 0.189501 0.189501 
0.574996 0.000520 0.185785 0.185785 
0.575996 0.000492 0.182107 0.182107 
0.576996 0.000465 0.178465 0.178465 
0.577996 0.000440 0.174862 0.174862 
0.578996 0.000416 0.171297 0.171297 
0.579996 0.000394 0.167771 0.167771 
0.580996 0.000372 0.164285 0.164285 
0.581996 0.000352 0.160839 0.160839 
0.582996 0.000333 0.157434 0.157434 
0.583996 0.000314 0.154070 0.154070 
0.584996 0.000297 0.150748 0.150748 
0.585996 0.000280 0.147468 0.147468 
0.586996 0.000265 0.144230 0.144230 
0.587996 0.000250 0.141036 0.141036 
0.588996 0.000236 0.137884 0.137884 
0.589996 0.000223 0.134776 0.134776 
0.590996 0.000210 0.131712 0.131712 
0.591996 0.000198 0.128692 0.128692 
0.592996 0.000187 0.125716 0.125716 
0.593996 0.000176 0.122784 0.122784 
0.594996 0.000166 0.119896 0.119896 
0.595996 0.000157 0.117053 0.117053 
0.596996 0.000148 0.114255 0.114255 
0.597996 0.000139 0.111501 0.111501 
0.598996 0.000131 0.108791 0.108791 
0.599996 0.000123 0.106127 0.106127 
0.600996 0.000116 0.103507 0.103507 
0.601996 0.000109 0.100931 0.100931 
0.602996 0.000103 0.098400 0.098400 
0.603996 0.000097 0.095913 0.095913 
0.604996 0.000091 0.093470 0.093470 
0.605996 0.000086 0.091072 0.091072 
0.606996 0.000081 0.088717 0.088717 
0.607996 0.000076 0.086405 0.086405 
0.608996 0.000071 0.084137 0.084137 
0.609996 0.000067 0.081913 0.081913 
0.610996 0.000063 0.079731 0.079731 
0.611996 0.000059 0.077591 0.077591 
0.612996 0.000056 0.075495 0.075495 
0.613996 0.000052 0.073440 0.073440 
0.614996 0.000049 0.071426 0.071426 
0.615996 0.000046 0.069454 0.069454 
0.616996 0.000043 0.067523 0.067523 
0.617996 0.000041 0.065633 0.065633 
0.618996 0.000038 0.063782 0.063782 
0.619996 0.000036 0.061972 0.061972 
0.620996 0.000034 0.060201 0.060201 
0.621996 0.000031 0.058468 0.058468 
0.622996 0.000029 0.056774 0.056774 
0.623996 0.000028 0.055119 0.055119 
0.624996 0.000026 0.053501 0.053501 
0.625996 0.000024 0.051920 0.051920 
0.626996 0.000023 0.050375 0.050375 
0.627995 0.000021 0.048867 0.048867 
0.628995 0.000020 0.047394 0.047394 
0.629995 0.000019 0.045957 0.045957 
0.630995 0.000017 0.044554 0.044554 
0.631995 0.000016 0.043186 0.043186 
0.632995 0.000015 0.041851 0.041851 
0.633995 0.000014 0.040550 0.040550 
0.634995 0.000013 0.039280 0.039280 
0.635995 0.000013 0.038044 0.038044 
0.636995 0.000012 0.036838 0.036838 
0.637995 0.000011 0.035664 0.035664 
0.638995 0.000010 0.034520 0.034520 
0.639995 0.000010 0.033406 0.033406 
0.640995 0.000009 0.032322 0.032322 
0.641995 0.000008 0.031267 0.031267 
0.642995 0.000008 0.030240 0.030240 
0.643995 0.000007 0.029241 0.029241 
0.644995 0.000007 0.028269 0.028269 
0.645995 0.000006 0.027324 0.027324 
0.646995 0.000006 0.026406 0.026406 
0.647995 0.000006 0.025513 0.025513 
0.648995 0.000005 0.024645 0.024645 
0.649995 0.000005 0.023802 0.023802 
0.650995 0.000004 0.022984 0.022984 
0.651995 0.000004 0.022189 0.022189 
0.652995 0.000004 0.021417 0.021417 
0.653995 0.000004 0.020668 0.020668 
0.654995 0.000003 0.019942 0.019942 
0.655995 0.000003 0.019237 0.019237 
0.656995 0.000003 0.018553 0.018553 
0.657995 0.000003 0.017890 0.017890 
0.658995 0.000003 0.017247 0.017247 
0.659995 0.000002 0.016624 0.016624 
0.660995 0.000002 0.016020 0.016020 
0.661995 0.000002 0.015435 0.015435 
0.662995 0.000002 0.014869 0.014869 
0.663995 0.000002 0.014320 0.014320 
0.664995 0.000002 0.013789 0.013789 
